time_step,state,pattern,mapped_prev,mapped_current,mapped_next,status,mapped_to,levenshtein_distance,transition_prev_cur,prob_prev_cur,transition_cur_next,prob_cur_next,probability,confidence_score,decision
483,cccb,ccbb,cccb,ccbb,cbba,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbba,0.18333333333333332,0.09591611479028697,0.09591611479028697,anomaly
484,ccbb,cbba,ccbb,cbba,bbaa,seen,,,ccbb -> cbba,0.18333333333333332,cbba -> bbaa,0.44,0.08066666666666666,0.08066666666666666,anomaly
485,cbba,bbaa,cbba,bbaa,baaa,seen,,,cbba -> bbaa,0.44,bbaa -> baaa,0.660377358490566,0.29056603773584905,0.29056603773584905,normal
486,bbaa,baaa,bbaa,baaa,aaab,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaab,0.27007299270072993,0.17835008951934994,0.17835008951934994,normal
487,baaa,aaab,baaa,aaab,aabc,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabc,0.05384615384615385,0.014542391914654689,0.014542391914654689,anomaly
488,aaab,aabc,aaab,aabc,abcb,seen,,,aaab -> aabc,0.05384615384615385,aabc -> abcb,0.47368421052631576,0.025506072874493926,0.025506072874493926,anomaly
489,aabc,abcb,aabc,abcb,bcba,seen,,,aabc -> abcb,0.47368421052631576,abcb -> bcba,0.23076923076923078,0.10931174089068826,0.10931174089068826,normal
490,abcb,bcba,abcb,bcba,cbaa,seen,,,abcb -> bcba,0.23076923076923078,bcba -> cbaa,0.5217391304347826,0.12040133779264214,0.12040133779264214,normal
491,bcba,cbaa,bcba,cbaa,baac,seen,,,bcba -> cbaa,0.5217391304347826,cbaa -> baac,0.08,0.041739130434782605,0.041739130434782605,anomaly
492,cbaa,baac,cbaa,baac,aacc,seen,,,cbaa -> baac,0.08,baac -> aacc,0.14285714285714285,0.011428571428571429,0.011428571428571429,anomaly
493,baac,aacc,baac,aacc,accb,seen,,,baac -> aacc,0.14285714285714285,aacc -> accb,0.2,0.02857142857142857,0.02857142857142857,anomaly
494,aacc,accb,aacc,accb,ccba,seen,,,aacc -> accb,0.2,accb -> ccba,0.3333333333333333,0.06666666666666667,0.06666666666666667,anomaly
495,accb,ccba,accb,ccba,cbab,seen,,,accb -> ccba,0.3333333333333333,ccba -> cbab,0.5,0.16666666666666666,0.16666666666666666,normal
496,ccba,cbab,ccba,cbab,babc,seen,,,ccba -> cbab,0.5,cbab -> babc,0.2692307692307692,0.1346153846153846,0.1346153846153846,normal
497,cbab,babc,cbab,babc,abcc,seen,,,cbab -> babc,0.2692307692307692,babc -> abcc,0.4642857142857143,0.125,0.125,normal
498,babc,abcc,babc,abcc,bccb,seen,,,babc -> abcc,0.4642857142857143,abcc -> bccb,0.3333333333333333,0.15476190476190477,0.15476190476190477,normal
499,abcc,bccb,abcc,bccb,ccbb,seen,,,abcc -> bccb,0.3333333333333333,bccb -> ccbb,0.5138888888888888,0.17129629629629628,0.17129629629629628,normal
500,bccb,ccbb,bccb,ccbb,cbba,seen,,,bccb -> ccbb,0.5138888888888888,ccbb -> cbba,0.18333333333333332,0.09421296296296294,0.09421296296296294,anomaly
501,ccbb,cbba,ccbb,cbba,bbab,seen,,,ccbb -> cbba,0.18333333333333332,cbba -> bbab,0.46,0.08433333333333333,0.08433333333333333,anomaly
502,cbba,bbab,cbba,bbab,baba,seen,,,cbba -> bbab,0.46,bbab -> baba,0.16883116883116883,0.07766233766233767,0.07766233766233767,anomaly
503,bbab,baba,bbab,baba,abab,seen,,,bbab -> baba,0.16883116883116883,baba -> abab,0.59375,0.1002435064935065,0.1002435064935065,normal
504,baba,abab,baba,abab,baba,seen,,,baba -> abab,0.59375,abab -> baba,0.2777777777777778,0.16493055555555555,0.16493055555555555,normal
505,abab,baba,abab,baba,abab,seen,,,abab -> baba,0.2777777777777778,baba -> abab,0.59375,0.16493055555555555,0.16493055555555555,normal
506,baba,abab,baba,abab,babc,seen,,,baba -> abab,0.59375,abab -> babc,0.1388888888888889,0.08246527777777778,0.08246527777777778,anomaly
507,abab,babc,abab,babc,abcb,seen,,,abab -> babc,0.1388888888888889,babc -> abcb,0.5,0.06944444444444445,0.06944444444444445,anomaly
508,babc,abcb,babc,abcb,bcbb,seen,,,babc -> abcb,0.5,abcb -> bcbb,0.5384615384615384,0.2692307692307692,0.2692307692307692,normal
509,abcb,bcbb,abcb,bcbb,cbbc,seen,,,abcb -> bcbb,0.5384615384615384,bcbb -> cbbc,0.21428571428571427,0.11538461538461538,0.11538461538461538,normal
510,bcbb,cbbc,bcbb,cbbc,bbcb,seen,,,bcbb -> cbbc,0.21428571428571427,cbbc -> bbcb,0.33962264150943394,0.07277628032345013,0.07277628032345013,anomaly
511,cbbc,bbcb,cbbc,bbcb,bcbb,seen,,,cbbc -> bbcb,0.33962264150943394,bbcb -> bcbb,0.5967741935483871,0.20267802799756543,0.20267802799756543,normal
512,bbcb,bcbb,bbcb,bcbb,cbbb,seen,,,bbcb -> bcbb,0.5967741935483871,bcbb -> cbbb,0.44285714285714284,0.2642857142857143,0.2642857142857143,normal
513,bcbb,cbbb,bcbb,cbbb,bbbb,seen,,,bcbb -> cbbb,0.44285714285714284,cbbb -> bbbb,0.5104166666666666,0.22604166666666664,0.22604166666666664,normal
514,cbbb,bbbb,cbbb,bbbb,bbbb,seen,,,cbbb -> bbbb,0.5104166666666666,bbbb -> bbbb,0.6030534351145038,0.30780852417302795,0.30780852417302795,normal
515,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
516,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
517,bbbb,bbbb,bbbb,bbbb,bbbc,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbc,0.1946564885496183,0.1173882640871744,0.1173882640871744,normal
518,bbbb,bbbc,bbbb,bbbc,bbcc,seen,,,bbbb -> bbbc,0.1946564885496183,bbbc -> bbcc,0.7238095238095238,0.14089422028353324,0.14089422028353324,normal
519,bbbc,bbcc,bbbc,bbcc,bccc,seen,,,bbbc -> bbcc,0.7238095238095238,bbcc -> bccc,0.6451612903225806,0.466973886328725,0.466973886328725,normal
520,bbcc,bccc,bbcc,bccc,cccb,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccb,0.29333333333333333,0.18924731182795698,0.18924731182795698,normal
521,bccc,cccb,bccc,cccb,ccbb,seen,,,bccc -> cccb,0.29333333333333333,cccb -> ccbb,0.5231788079470199,0.15346578366445918,0.15346578366445918,normal
522,cccb,ccbb,cccb,ccbb,cbbc,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbbc,0.2916666666666667,0.15259381898454746,0.15259381898454746,normal
523,ccbb,cbbc,ccbb,cbbc,bbcb,seen,,,ccbb -> cbbc,0.2916666666666667,cbbc -> bbcb,0.33962264150943394,0.09905660377358491,0.09905660377358491,anomaly
524,cbbc,bbcb,cbbc,bbcb,bcbb,seen,,,cbbc -> bbcb,0.33962264150943394,bbcb -> bcbb,0.5967741935483871,0.20267802799756543,0.20267802799756543,normal
525,bbcb,bcbb,bbcb,bcbb,cbbc,seen,,,bbcb -> bcbb,0.5967741935483871,bcbb -> cbbc,0.21428571428571427,0.12788018433179724,0.12788018433179724,normal
526,bcbb,cbbc,bcbb,cbbc,bbcc,seen,,,bcbb -> cbbc,0.21428571428571427,cbbc -> bbcc,0.6226415094339622,0.1334231805929919,0.1334231805929919,normal
527,cbbc,bbcc,cbbc,bbcc,bccc,seen,,,cbbc -> bbcc,0.6226415094339622,bbcc -> bccc,0.6451612903225806,0.40170419963481435,0.40170419963481435,normal
528,bbcc,bccc,bbcc,bccc,cccc,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccc,0.6866666666666666,0.443010752688172,0.443010752688172,normal
529,bccc,cccc,bccc,cccc,cccb,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccb,0.16828478964401294,0.11555555555555555,0.11555555555555555,normal
530,cccc,cccb,cccc,cccb,ccbc,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbc,0.3708609271523179,0.062410253113011425,0.062410253113011425,anomaly
531,cccb,ccbc,cccb,ccbc,cbcb,seen,,,cccb -> ccbc,0.3708609271523179,ccbc -> cbcb,0.35443037974683544,0.13144437924385952,0.13144437924385952,normal
532,ccbc,cbcb,ccbc,cbcb,bcbb,seen,,,ccbc -> cbcb,0.35443037974683544,cbcb -> bcbb,0.38,0.13468354430379748,0.13468354430379748,normal
533,cbcb,bcbb,cbcb,bcbb,cbbb,seen,,,cbcb -> bcbb,0.38,bcbb -> cbbb,0.44285714285714284,0.1682857142857143,0.1682857142857143,normal
534,bcbb,cbbb,bcbb,cbbb,bbbb,seen,,,bcbb -> cbbb,0.44285714285714284,cbbb -> bbbb,0.5104166666666666,0.22604166666666664,0.22604166666666664,normal
535,cbbb,bbbb,cbbb,bbbb,bbbb,seen,,,cbbb -> bbbb,0.5104166666666666,bbbb -> bbbb,0.6030534351145038,0.30780852417302795,0.30780852417302795,normal
536,bbbb,bbbb,bbbb,bbbb,bbba,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbba,0.20229007633587787,0.12199172542392635,0.12199172542392635,normal
537,bbbb,bbba,bbbb,bbba,bbaa,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbaa,0.53125,0.10746660305343511,0.10746660305343511,normal
538,bbba,bbaa,bbba,bbaa,baab,seen,,,bbba -> bbaa,0.53125,bbaa -> baab,0.29245283018867924,0.15536556603773585,0.15536556603773585,normal
539,bbaa,baab,bbaa,baab,aabb,seen,,,bbaa -> baab,0.29245283018867924,baab -> aabb,0.6,0.17547169811320754,0.17547169811320754,normal
540,baab,aabb,baab,aabb,abbc,seen,,,baab -> aabb,0.6,aabb -> abbc,0.1346153846153846,0.08076923076923076,0.08076923076923076,anomaly
541,aabb,abbc,aabb,abbc,bbcc,seen,,,aabb -> abbc,0.1346153846153846,abbc -> bbcc,0.4411764705882353,0.05938914027149321,0.05938914027149321,anomaly
542,abbc,bbcc,abbc,bbcc,bcca,seen,,,abbc -> bbcc,0.4411764705882353,bbcc -> bcca,0.016129032258064516,0.007115749525616698,0.007115749525616698,anomaly
543,bbcc,bcca,bbcc,bcca,ccaa,seen,,,bbcc -> bcca,0.016129032258064516,bcca -> ccaa,0.5,0.008064516129032258,0.008064516129032258,anomaly
544,bcca,ccaa,bcca,ccaa,caab,seen,,,bcca -> ccaa,0.5,ccaa -> caab,0.5,0.25,0.25,normal
545,ccaa,caab,ccaa,caab,aabb,seen,,,ccaa -> caab,0.5,caab -> aabb,0.5,0.25,0.25,normal
546,caab,aabb,caab,aabb,abba,seen,,,caab -> aabb,0.5,aabb -> abba,0.3076923076923077,0.15384615384615385,0.15384615384615385,normal
547,aabb,abba,aabb,abba,bbaa,seen,,,aabb -> abba,0.3076923076923077,abba -> bbaa,0.673469387755102,0.20722135007849293,0.20722135007849293,normal
548,abba,bbaa,abba,bbaa,baab,seen,,,abba -> bbaa,0.673469387755102,bbaa -> baab,0.29245283018867924,0.19695802849441663,0.19695802849441663,normal
549,bbaa,baab,bbaa,baab,aabb,seen,,,bbaa -> baab,0.29245283018867924,baab -> aabb,0.6,0.17547169811320754,0.17547169811320754,normal
550,baab,aabb,baab,aabb,abbb,seen,,,baab -> aabb,0.6,aabb -> abbb,0.5576923076923077,0.3346153846153846,0.3346153846153846,normal
551,aabb,abbb,aabb,abbb,bbba,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbba,0.2761904761904762,0.15402930402930404,0.15402930402930404,normal
552,abbb,bbba,abbb,bbba,bbaa,seen,,,abbb -> bbba,0.2761904761904762,bbba -> bbaa,0.53125,0.14672619047619048,0.14672619047619048,normal
553,bbba,bbaa,bbba,bbaa,baac,seen,,,bbba -> bbaa,0.53125,bbaa -> baac,0.04716981132075472,0.025058962264150945,0.025058962264150945,anomaly
554,bbaa,baac,bbaa,baac,aacc,seen,,,bbaa -> baac,0.04716981132075472,baac -> aacc,0.14285714285714285,0.006738544474393531,0.006738544474393531,anomaly
555,baac,aacc,baac,aacc,accc,seen,,,baac -> aacc,0.14285714285714285,aacc -> accc,0.8,0.11428571428571428,0.11428571428571428,normal
556,aacc,accc,aacc,accc,cccb,seen,,,aacc -> accc,0.8,accc -> cccb,0.375,0.30000000000000004,0.30000000000000004,normal
557,accc,cccb,accc,cccb,ccba,seen,,,accc -> cccb,0.375,cccb -> ccba,0.10596026490066225,0.039735099337748346,0.039735099337748346,anomaly
558,cccb,ccba,cccb,ccba,cbab,seen,,,cccb -> ccba,0.10596026490066225,ccba -> cbab,0.5,0.052980132450331126,0.052980132450331126,anomaly
559,ccba,cbab,ccba,cbab,babc,seen,,,ccba -> cbab,0.5,cbab -> babc,0.2692307692307692,0.1346153846153846,0.1346153846153846,normal
560,cbab,babc,cbab,babc,abcb,seen,,,cbab -> babc,0.2692307692307692,babc -> abcb,0.5,0.1346153846153846,0.1346153846153846,normal
561,babc,abcb,babc,abcb,bcbb,seen,,,babc -> abcb,0.5,abcb -> bcbb,0.5384615384615384,0.2692307692307692,0.2692307692307692,normal
562,abcb,bcbb,abcb,bcbb,cbba,seen,,,abcb -> bcbb,0.5384615384615384,bcbb -> cbba,0.34285714285714286,0.1846153846153846,0.1846153846153846,normal
563,bcbb,cbba,bcbb,cbba,bbaa,seen,,,bcbb -> cbba,0.34285714285714286,cbba -> bbaa,0.44,0.15085714285714286,0.15085714285714286,normal
564,cbba,bbaa,cbba,bbaa,baab,seen,,,cbba -> bbaa,0.44,bbaa -> baab,0.29245283018867924,0.12867924528301886,0.12867924528301886,normal
565,bbaa,baab,bbaa,baab,aabb,seen,,,bbaa -> baab,0.29245283018867924,baab -> aabb,0.6,0.17547169811320754,0.17547169811320754,normal
566,baab,aabb,baab,aabb,abbb,seen,,,baab -> aabb,0.6,aabb -> abbb,0.5576923076923077,0.3346153846153846,0.3346153846153846,normal
567,aabb,abbb,aabb,abbb,bbbb,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbbb,0.5238095238095238,0.29212454212454214,0.29212454212454214,normal
568,abbb,bbbb,abbb,bbbb,bbba,seen,,,abbb -> bbbb,0.5238095238095238,bbbb -> bbba,0.20229007633587787,0.10596146855688841,0.10596146855688841,normal
569,bbbb,bbba,bbbb,bbba,bbaa,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbaa,0.53125,0.10746660305343511,0.10746660305343511,normal
570,bbba,bbaa,bbba,bbaa,baab,seen,,,bbba -> bbaa,0.53125,bbaa -> baab,0.29245283018867924,0.15536556603773585,0.15536556603773585,normal
571,bbaa,baab,bbaa,baab,aabb,seen,,,bbaa -> baab,0.29245283018867924,baab -> aabb,0.6,0.17547169811320754,0.17547169811320754,normal
572,baab,aabb,baab,aabb,abbb,seen,,,baab -> aabb,0.6,aabb -> abbb,0.5576923076923077,0.3346153846153846,0.3346153846153846,normal
573,aabb,abbb,aabb,abbb,bbbc,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbbc,0.2,0.11153846153846154,0.11153846153846154,normal
574,abbb,bbbc,abbb,bbbc,bbcc,seen,,,abbb -> bbbc,0.2,bbbc -> bbcc,0.7238095238095238,0.14476190476190476,0.14476190476190476,normal
575,bbbc,bbcc,bbbc,bbcc,bccb,seen,,,bbbc -> bbcc,0.7238095238095238,bbcc -> bccb,0.3387096774193548,0.24516129032258063,0.24516129032258063,normal
576,bbcc,bccb,bbcc,bccb,ccbb,seen,,,bbcc -> bccb,0.3387096774193548,bccb -> ccbb,0.5138888888888888,0.17405913978494622,0.17405913978494622,normal
577,bccb,ccbb,bccb,ccbb,cbba,seen,,,bccb -> ccbb,0.5138888888888888,ccbb -> cbba,0.18333333333333332,0.09421296296296294,0.09421296296296294,anomaly
578,ccbb,cbba,ccbb,cbba,bbab,seen,,,ccbb -> cbba,0.18333333333333332,cbba -> bbab,0.46,0.08433333333333333,0.08433333333333333,anomaly
579,cbba,bbab,cbba,bbab,babb,seen,,,cbba -> bbab,0.46,bbab -> babb,0.6233766233766234,0.28675324675324676,0.28675324675324676,normal
580,bbab,babb,bbab,babb,abbc,seen,,,bbab -> babb,0.6233766233766234,babb -> abbc,0.22784810126582278,0.14203518000986354,0.14203518000986354,normal
581,babb,abbc,babb,abbc,bbcc,seen,,,babb -> abbc,0.22784810126582278,abbc -> bbcc,0.4411764705882353,0.10052122114668652,0.10052122114668652,normal
582,abbc,bbcc,abbc,bbcc,bccb,seen,,,abbc -> bbcc,0.4411764705882353,bbcc -> bccb,0.3387096774193548,0.14943074003795065,0.14943074003795065,normal
583,bbcc,bccb,bbcc,bccb,ccba,seen,,,bbcc -> bccb,0.3387096774193548,bccb -> ccba,0.16666666666666666,0.0564516129032258,0.0564516129032258,anomaly
584,bccb,ccba,bccb,ccba,cbab,seen,,,bccb -> ccba,0.16666666666666666,ccba -> cbab,0.5,0.08333333333333333,0.08333333333333333,anomaly
585,ccba,cbab,ccba,cbab,babb,seen,,,ccba -> cbab,0.5,cbab -> babb,0.38461538461538464,0.19230769230769232,0.19230769230769232,normal
586,cbab,babb,cbab,babb,abbc,seen,,,cbab -> babb,0.38461538461538464,babb -> abbc,0.22784810126582278,0.08763388510223953,0.08763388510223953,anomaly
587,babb,abbc,babb,abbc,bbcc,seen,,,babb -> abbc,0.22784810126582278,abbc -> bbcc,0.4411764705882353,0.10052122114668652,0.10052122114668652,normal
588,abbc,bbcc,abbc,bbcc,bccc,seen,,,abbc -> bbcc,0.4411764705882353,bbcc -> bccc,0.6451612903225806,0.2846299810246679,0.2846299810246679,normal
589,bbcc,bccc,bbcc,bccc,cccc,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccc,0.6866666666666666,0.443010752688172,0.443010752688172,normal
590,bccc,cccc,bccc,cccc,cccb,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccb,0.16828478964401294,0.11555555555555555,0.11555555555555555,normal
591,cccc,cccb,cccc,cccb,ccbb,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbb,0.5231788079470199,0.08804303564156969,0.08804303564156969,anomaly
592,cccb,ccbb,cccb,ccbb,cbbb,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbbb,0.525,0.27466887417218544,0.27466887417218544,normal
593,ccbb,cbbb,ccbb,cbbb,bbbc,seen,,,ccbb -> cbbb,0.525,cbbb -> bbbc,0.34375,0.18046875,0.18046875,normal
594,cbbb,bbbc,cbbb,bbbc,bbcc,seen,,,cbbb -> bbbc,0.34375,bbbc -> bbcc,0.7238095238095238,0.2488095238095238,0.2488095238095238,normal
595,bbbc,bbcc,bbbc,bbcc,bccb,seen,,,bbbc -> bbcc,0.7238095238095238,bbcc -> bccb,0.3387096774193548,0.24516129032258063,0.24516129032258063,normal
596,bbcc,bccb,bbcc,bccb,ccbc,seen,,,bbcc -> bccb,0.3387096774193548,bccb -> ccbc,0.3194444444444444,0.10819892473118278,0.10819892473118278,normal
597,bccb,ccbc,bccb,ccbc,cbcc,seen,,,bccb -> ccbc,0.3194444444444444,ccbc -> cbcc,0.620253164556962,0.1981364275668073,0.1981364275668073,normal
598,ccbc,cbcc,ccbc,cbcc,bccc,seen,,,ccbc -> cbcc,0.620253164556962,cbcc -> bccc,0.7051282051282052,0.4373580006491399,0.4373580006491399,normal
599,cbcc,bccc,cbcc,bccc,cccc,seen,,,cbcc -> bccc,0.7051282051282052,bccc -> cccc,0.6866666666666666,0.4841880341880342,0.4841880341880342,normal
600,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
601,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
602,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
603,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
604,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
605,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
606,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
607,cccc,cccb,cccc,cccb,ccbc,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbc,0.3708609271523179,0.062410253113011425,0.062410253113011425,anomaly
608,cccb,ccbc,cccb,ccbc,cbcb,seen,,,cccb -> ccbc,0.3708609271523179,ccbc -> cbcb,0.35443037974683544,0.13144437924385952,0.13144437924385952,normal
609,ccbc,cbcb,ccbc,cbcb,bcbb,seen,,,ccbc -> cbcb,0.35443037974683544,cbcb -> bcbb,0.38,0.13468354430379748,0.13468354430379748,normal
610,cbcb,bcbb,cbcb,bcbb,cbbb,seen,,,cbcb -> bcbb,0.38,bcbb -> cbbb,0.44285714285714284,0.1682857142857143,0.1682857142857143,normal
611,bcbb,cbbb,bcbb,cbbb,bbbb,seen,,,bcbb -> cbbb,0.44285714285714284,cbbb -> bbbb,0.5104166666666666,0.22604166666666664,0.22604166666666664,normal
612,cbbb,bbbb,cbbb,bbbb,bbbb,seen,,,cbbb -> bbbb,0.5104166666666666,bbbb -> bbbb,0.6030534351145038,0.30780852417302795,0.30780852417302795,normal
613,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
614,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
615,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
616,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
617,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
618,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
619,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
620,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
621,bbbb,bbbb,bbbb,bbbb,bbbc,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbc,0.1946564885496183,0.1173882640871744,0.1173882640871744,normal
622,bbbb,bbbc,bbbb,bbbc,bbcc,seen,,,bbbb -> bbbc,0.1946564885496183,bbbc -> bbcc,0.7238095238095238,0.14089422028353324,0.14089422028353324,normal
623,bbbc,bbcc,bbbc,bbcc,bccb,seen,,,bbbc -> bbcc,0.7238095238095238,bbcc -> bccb,0.3387096774193548,0.24516129032258063,0.24516129032258063,normal
624,bbcc,bccb,bbcc,bccb,ccbb,seen,,,bbcc -> bccb,0.3387096774193548,bccb -> ccbb,0.5138888888888888,0.17405913978494622,0.17405913978494622,normal
625,bccb,ccbb,bccb,ccbb,cbbb,seen,,,bccb -> ccbb,0.5138888888888888,ccbb -> cbbb,0.525,0.26979166666666665,0.26979166666666665,normal
626,ccbb,cbbb,ccbb,cbbb,bbbb,seen,,,ccbb -> cbbb,0.525,cbbb -> bbbb,0.5104166666666666,0.26796875,0.26796875,normal
627,cbbb,bbbb,cbbb,bbbb,bbbb,seen,,,cbbb -> bbbb,0.5104166666666666,bbbb -> bbbb,0.6030534351145038,0.30780852417302795,0.30780852417302795,normal
628,bbbb,bbbb,bbbb,bbbb,bbbc,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbc,0.1946564885496183,0.1173882640871744,0.1173882640871744,normal
629,bbbb,bbbc,bbbb,bbbc,bbcc,seen,,,bbbb -> bbbc,0.1946564885496183,bbbc -> bbcc,0.7238095238095238,0.14089422028353324,0.14089422028353324,normal
630,bbbc,bbcc,bbbc,bbcc,bccc,seen,,,bbbc -> bbcc,0.7238095238095238,bbcc -> bccc,0.6451612903225806,0.466973886328725,0.466973886328725,normal
631,bbcc,bccc,bbcc,bccc,cccb,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccb,0.29333333333333333,0.18924731182795698,0.18924731182795698,normal
632,bccc,cccb,bccc,cccb,ccbb,seen,,,bccc -> cccb,0.29333333333333333,cccb -> ccbb,0.5231788079470199,0.15346578366445918,0.15346578366445918,normal
633,cccb,ccbb,cccb,ccbb,cbbb,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbbb,0.525,0.27466887417218544,0.27466887417218544,normal
634,ccbb,cbbb,ccbb,cbbb,bbba,seen,,,ccbb -> cbbb,0.525,cbbb -> bbba,0.14583333333333334,0.0765625,0.0765625,anomaly
635,cbbb,bbba,cbbb,bbba,bbaa,seen,,,cbbb -> bbba,0.14583333333333334,bbba -> bbaa,0.53125,0.07747395833333334,0.07747395833333334,anomaly
636,bbba,bbaa,bbba,bbaa,baab,seen,,,bbba -> bbaa,0.53125,bbaa -> baab,0.29245283018867924,0.15536556603773585,0.15536556603773585,normal
637,bbaa,baab,bbaa,baab,aabc,seen,,,bbaa -> baab,0.29245283018867924,baab -> aabc,0.16363636363636364,0.04785591766723842,0.04785591766723842,anomaly
638,baab,aabc,baab,aabc,abcc,seen,,,baab -> aabc,0.16363636363636364,aabc -> abcc,0.47368421052631576,0.07751196172248803,0.07751196172248803,anomaly
639,aabc,abcc,aabc,abcc,bccb,seen,,,aabc -> abcc,0.47368421052631576,abcc -> bccb,0.3333333333333333,0.15789473684210525,0.15789473684210525,normal
640,abcc,bccb,abcc,bccb,ccba,seen,,,abcc -> bccb,0.3333333333333333,bccb -> ccba,0.16666666666666666,0.05555555555555555,0.05555555555555555,anomaly
641,bccb,ccba,bccb,ccba,cbab,seen,,,bccb -> ccba,0.16666666666666666,ccba -> cbab,0.5,0.08333333333333333,0.08333333333333333,anomaly
642,ccba,cbab,ccba,cbab,baba,seen,,,ccba -> cbab,0.5,cbab -> baba,0.34615384615384615,0.17307692307692307,0.17307692307692307,normal
643,cbab,baba,cbab,baba,abab,seen,,,cbab -> baba,0.34615384615384615,baba -> abab,0.59375,0.20552884615384615,0.20552884615384615,normal
644,baba,abab,baba,abab,babb,seen,,,baba -> abab,0.59375,abab -> babb,0.5833333333333334,0.3463541666666667,0.3463541666666667,normal
645,abab,babb,abab,babb,abbb,seen,,,abab -> babb,0.5833333333333334,babb -> abbb,0.5822784810126582,0.339662447257384,0.339662447257384,normal
646,babb,abbb,babb,abbb,bbbb,seen,,,babb -> abbb,0.5822784810126582,abbb -> bbbb,0.5238095238095238,0.3050030138637734,0.3050030138637734,normal
